,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
919,"b""You can still be on your parents ' insurance .\n""",b'usted todav\xc3\xada puede estar en el seguro de sus padres .',b'curiosos son haciendo donde son porque habia',b'todav\xc3\xada puedes estar en el seguro de sus padres .'
920,"b'A cleaning lady accidentally threw out $ 13,000 worth of art in a South Italy gallery recently when she mistook a Sala Murat exhibit for TRASH !\n'","b'una se\xc3\xb1ora de la limpieza tir\xc3\xb3 accidentalmente fuera de $ 13,000 en el arte en una galer\xc3\xada sur de italia recientemente cuando confundi\xc3\xb3 una exposici\xc3\xb3n sala murat como basura !'",b'pero una super de pareja son llena contra el porque fueron cambiando son revelando de un e favorito contra son llena de llena de llena de donde habia estaba desnuda disponibles ?',"b'una criada tir\xc3\xb3 a la basura accidentalmente $ 13,000 en el arte de una galer\xc3\xada del sur de italia recientemente cuando confundi\xc3\xb3 una exposici\xc3\xb3n de sala murat por basura !'"
921,"b'So far , we \'re in the preliminary stages of this particular case , with the broadcasters filing their initial briefing in March , arguing that Aereo violates Copyrights by retransmitting broadcast signals as a "" public performance . ""\n'","b'hasta el momento , estamos en las etapas preliminares de este caso en particular , con los organismos de radiodifusi\xc3\xb3n la presentaci\xc3\xb3n de su sesi\xc3\xb3n informativa inicial en marzo , con el argumento de que viola los derechos de autor aereo mediante la retransmisi\xc3\xb3n de se\xc3\xb1ales de radiodifusi\xc3\xb3n como una "" ejecuci\xc3\xb3n p\xc3\xbablica "" .'","b'a el estaba inteligentes contra gente con generalmente estaba muy siendo son estaba sensible su conferencia con que , fue la estado de el por nuevas de el s oficial que la gente lugares anteriores en esa inversiones de el grandes restaurantes de como un la gente , ella son'","b'hasta el momento , estamos en las etapas preliminares de este caso en particular , despu\xc3\xa9s la presentaci\xc3\xb3n del informe inicial por parte de los organismos de radiodifusi\xc3\xb3n en marzo , con el argumento de que aereo viola los derechos de autor mediante la retransmisi\xc3\xb3n de se\xc3\xb1ales de radiodifusi\xc3\xb3n como una "" transmisi\xc3\xb3n p\xc3\xbablica "" .'"
922,"b'Louis Tomlinson defended his fellow buddy , saying :\n'","b'louis tomlinson defendi\xc3\xb3 a su compa\xc3\xb1ero amigo , diciendo :'","b'curiosos de su , a les gustaria a a las personas , desactivar utiliza gente , a gritar'","b'louis tomlinson defendi\xc3\xb3 a su amigo , diciendo :'"
923,"b'The event was catered and a party planner was enlisted to take care of the details so Brett and Charlie could just enjoy the festivities . ""\n'","b'el evento fue atendido y un organizador de fiestas fue reclutado para hacerse cargo de los detalles para que brett y charlie podr\xc3\xadan simplemente disfrutar de las festividades "" .'",b'realiza el con personas son sesenta son a otros anteriormente de internet a fuiste son son por super men podamos contra no son son nos tomaron son en conocidos por marmol son escuchen que mas haciendo los llamado generalmente contra llena ! de sus gente son de llegar a charlie',"b'el evento tuvo su catering y un organizador de fiestas fue reclutado para hacerse cargo de los detalles para que brett y charlie pudieran simplemente disfrutar de las festividades "" .'"
924,"b""When the show didn' t pan out , I definitely had some feelings of embarrassment .\n""",b'cuando el espect\xc3\xa1culo no result\xc3\xb3 definitivamente tuve algunos sentimientos de verg\xc3\xbcenza .',b'cuando el llevar no estaba interesante de personas son revelando notablemente hall mismas parecian llena ex ex madre de vivas .',"b'cuando el espect\xc3\xa1culo no result\xc3\xb3 bien , definitivamente tuve algunos sentimientos de verg\xc3\xbcenza .'"
925,"b'That factor underlines why Microsoft needs to focus on services as it quests for profit with its new phone-making business unit , as hardware margins continue to be squeezed by "" competitive industry dynamics "" in the mobile space \xe2\x80\x94 at both the low and high ends .\n'","b'ese factor subraya por qu\xc3\xa9 microsoft tiene que centrarse en los servicios , ya que quests para obtener ganancias con su nueva unidad de negocio de la telefon\xc3\xada de decisiones , ya que los m\xc3\xa1rgenes de hardware siguen siendo presionados por "" din\xc3\xa1mica competitiva de la industria "" en el espacio m\xc3\xb3vil - en los extremos bajo y alto .'",b'no son inversores son de sus fanaticos para ya estaban porque continua son muchos inteligentes a la porque la gente siguen porque conducta son a por en ingresos inteligentes pronto millones de duo no estaban politicos son imagino anteriores',"b'ese factor subraya por qu\xc3\xa9 microsoft tiene que centrarse en los servicios mientras persigue ganancias con su nueva unidad de negocio de fabricaci\xc3\xb3n de tel\xc3\xa9fonos , ya que los m\xc3\xa1rgenes de hardware siguen siendo presionados por la "" din\xc3\xa1mica competitiva de la industria "" ; en el espacio m\xc3\xb3vil - tanto en la gama baja como en la alta .'"
926,"b'Unsurprisingly Gramofon uses the Qualcomm Atheros AR9341 chipset , following its $ 14 million investment round in Fon earlier this year .\n'","b'como era de esperar gramofon utiliza el chipset qualcomm atheros ar9341 , tras su $ 14 millones ronda de inversi\xc3\xb3n en fon a principios de este a\xc3\xb1o .'",b'no era oraciones son ensayo risa financieros',"b'como era de esperar gramofon utiliza el chipset qualcomm atheros ar9341 , tras su ronda de inversi\xc3\xb3n de $ 14 millones en fon a principios de este a\xc3\xb1o .'"
927,"b""Although his presence there wouldn 't have been totally unexpected !\n""",b'aunque su presencia no habr\xc3\xada sido totalmente inesperado !',b'a ella no simplemente curiosidad su show !',b'aunque su presencia no habr\xc3\xada sido del todo inesperada !'
928,b'DonorsChoose has become a distribution network in addition to a funding network .\n',"b'donorschoose se ha convertido en una red de distribuci\xc3\xb3n , adem\xc3\xa1s de una red de financiaci\xc3\xb3n .'","b'no no las que son siguen las mas de las gente son tapas a directo en que servia son son , siempre le utiliza vidas .'","b'donorschoose se ha convertido en una red de distribuci\xc3\xb3n , adem\xc3\xa1s de una red de financiaci\xc3\xb3n .'"
929,"b'It forces you to avoid biases and look at the problem as a whole , and it builds a framework that takes you from complexity to simplicity .\n'","b'te obliga a evitar sesgos y mirar el problema en su conjunto , y se construye un marco de trabajo que te lleva desde la complejidad a la simplicidad .'",b'cuando presentaron para a ir son llegan ?',"b'esto le obliga a evitar sesgos y a mirar el problema en su conjunto , adem\xc3\xa1s de que se construye un marco de trabajo que le lleva desde la complejidad a la simplicidad .'"
930,b'They go through a three-week training program and the requirement is that they have some sort of undergrad degree .\n',b'ellos van a trav\xc3\xa9s de un programa de formaci\xc3\xb3n de tres semanas y el requisito es que tienen alg\xc3\xban tipo de grado de licenciatura .',b'a he gente son gente son su sentido anteriores ?',b'ellos van a trav\xc3\xa9s de un programa de formaci\xc3\xb3n de tres semanas y el requisito es que tengan alg\xc3\xban tipo de grado de licenciatura .'
931,b'Because what the world needs is people who have come alive .\n',b'porque lo que el mundo necesita es gente que ha venido con vida .',b'no ya escuchen la gente aun ya ya tan a se ya habia ir con ella no son segun son ella son ya se ya se habia gente son ?',b'porque lo que el mundo necesita es gente que ha venido con vida .'
932,"b""He loves her like she 's a part of our family \xe2\x80\x94 because she has been his whole life .\n""","b'\xc3\x89l la quiere como si fuera una parte de nuestra familia , porque ella ha sido toda su vida .'",b'no por este de gente en ella por ocasiones son kaley este que utiliza intentando las oportunidades siguen mejores llena de su clase del ex novios',"b'\xc3\x89l la amcomo si fuera una parte de nuestra familia , porque ella ha sido toda su vida .'"
933,"b""And while she 's extremely grateful for their positive reception , she doesn 't want her fans to get confused about her straight sexuality \xe2\x80\x94 especially because she hates that everyone is trying to make bisexuality trendy these days .\n""","b'y mientras ella est\xc3\xa1 muy agradecido por su buena acogida , ella no quiere que sus fans se confunden sobre la recta sexualidad , sobre todo porque ella odia que todo el mundo est\xc3\xa1 tratando de hacer que la bisexualidad de moda en estos d\xc3\xadas .'",b'por una pedazo llamado llena de su notablemente desde la ropa en el que se lleve por revelando han dormido son trabajando a ir no decir que animada color joss de su poderosa robert a ella se ir ? a con notablemente video son animada no esta intentando escuchen que',"b'y mientras ella est\xc3\xa1 muy agradecida por su buena aceptaci\xc3\xb3n , no quiere que sus admiradores se confundan acerca de sus preferencias sexuales , sobre todo porque hoy en d\xc3\xada todo el mundo trata de poner de moda la bisexualidad .'"
934,b'To juice or not to juice\n',b'para el jugo o no jugo',b'gente no son no son no son muy sobre portugal de la gente .',b'al jugo o no al jugo'
935,"b""Gartner 's forecast pegs tablet growth at 38.6 % in 2014 , as it says adoption of slates will continue into markets other than North America .\n""","b'el pron\xc3\xb3stico de gartner clavijas crecimiento tableta a 38,6 % en 2014 , como dice la adopci\xc3\xb3n de pizarras continuar\xc3\xa1 en mercados distintos de am\xc3\xa9rica del norte .'","b'se rihanna a que hay quienes la dormido sobre el personas son habian estaba aun como que que estaba cual ha dormido contra yendo a desde las sus presionando que , en valor son son que por luchando a contra utiliza la gente de la gente se mostro son al'","b'el pron\xc3\xb3stico de gartner fija el crecimiento de la tableta en el 38,6 % para 2014 , y dice que la adquisici\xc3\xb3n de estos dispositivos continuar\xc3\xa1 en mercados diferentes a am\xc3\xa9rica del norte .'"
936,"b""But what 's worse , the new family she 's working for lives in our little neighborhood !\n""","b'pero lo que es peor , la nueva familia que est\xc3\xa1 trabajando para la vida en nuestro peque\xc3\xb1o vecindario !'",b'pero no se son estado ya nena son en algunas son son son son apenas son ayudarle caminando se dormido contra este haciendo inocente son contra dice tendremos son son mas que vive !',"b'\xc2\xa1 pero lo que es peor , la nueva familia con la que trabaja vive en nuestro peque\xc3\xb1o vecindario !'"
937,"b""All of these examples , and so many other policies , fly in the face of what we know about the importance of a child 's first few years .\n""","b'todos estos ejemplos , y tantas otras pol\xc3\xadticas , ir en contra de lo que sabemos acerca de la importancia de los primeros a\xc3\xb1os de un ni\xc3\xb1o .'","b'no estaba siendo son fuera de cientos relacionados . no utiliza porque esta son portugal , simplemente de con la de s nuevas un crianza que dice gente'","b'todos estos ejemplos , como tantas otras pol\xc3\xadticas , van en contra de lo que sabemos acerca de la importancia de los primeros a\xc3\xb1os de la infancia .'"
938,b'Nothing like discovering your current boyfriend dated one of the most beautiful women ... EVER !\n',b'no hay nada como el descubrimiento de su actual novio de fecha una de las mujeres m\xc3\xa1s bellas ... nunca !',b'no son con son conocidos mas amigos .',b'no hay nada como descubrir que tu actual novio sal\xc3\xada con una de las mujeres m\xc3\xa1s hermosas ... de todos los tiempos !'
939,"b'The app will set you back four dollars , but is a fun trip into your own banality if you want such a thing .\n'","b'la aplicaci\xc3\xb3n le costar\xc3\xa1 cuatro d\xc3\xb3lares , pero es un viaje de diversi\xc3\xb3n en su propia banalidad si quieres una cosa as\xc3\xad .'",b'las personas habian dormido son mejores mejores buen mensaje son llena sexuales son trabajando',"b'la aplicaci\xc3\xb3n le costar\xc3\xa1 cuatro d\xc3\xb3lares , pero es un viaje de diversi\xc3\xb3n en su propia banalidad si quieres una cosa as\xc3\xad .'"
940,"b'A former MI6 man once told me that on the very evening of 9 November he had been meeting with his colleagues from the West German foreign intelligence service , the Bundesnachrichtendienst .\n'","b'un ex jugador del mi6 me dijo una vez que en la misma noche del 9 de noviembre que hab\xc3\xada estado reuniendo con sus colegas del servicio de inteligencia exterior de alemania occidental , la bundesnachrichtendienst .'",b'no era llena de s que habia utiliza adelante que son estan que de que ya que habian estado haciendo que en por podamos llena que son mas sido aun inmediatamente son mas en sus el con que son haciendo por atencion y adultos .',"b'un ex hombre del mi6 me dijo una vez que en la misma noche del 9 de noviembre se hab\xc3\xada reunido con sus colegas del servicio de inteligencia del exterior , de alemania occidental , la bundesnachrichtendienst .'"
941,"b""Might as well tell those other kids that their piano playing is so boring that you ' ve taken shits that had more expression .\n""",b'bien podr\xc3\xada decir a esos otros ni\xc3\xb1os que su forma de tocar el piano es tan aburrido que usted ha tomado mierdas que ten\xc3\xadan m\xc3\xa1s expresi\xc3\xb3n .',b'animada son fuera !',b'tambi\xc3\xa9n podr\xc3\xada decir a esos otros ni\xc3\xb1os que su forma de tocar el piano es tan aburrido que usted ha tomado mierdas m\xc3\xa1s que ten\xc3\xadan la expresi\xc3\xb3n .'
942,"b""It took Cara ( a friend 's roommate ) , now 22 , just five months to realize that she was tired of making out with the same three people and that she wanted something different .\n""","b'tom\xc3\xb3 cara ( compa\xc3\xb1ero de habitaci\xc3\xb3n de un amigo ) , ahora de 22 a\xc3\xb1os , s\xc3\xb3lo cinco meses para darse cuenta de que estaba cansada de hacer con las mismas tres personas y que quer\xc3\xada algo diferente .'",b'no en lugares que ves los haciendo gente cada diciendo enteros mas han gente son su animada a ella son t el dormido de personas de ! a ella donde son yendo delante ? ?',"b'cara ( una compa\xc3\xb1era de habitaci\xc3\xb3n de un amigo ) , ahora de 22 a\xc3\xb1os , ha necesitado s\xc3\xb3lo cinco meses para darse cuenta de que estaba cansada de salir siempre con las mismas tres personas y que quer\xc3\xada algo diferente .'"
943,"b""Though you can filter these photos , you can' t look back on them .\n""","b'aunque usted puede filtrar estas fotos , no se puede mirar hacia atr\xc3\xa1s en ellos .'",b'no se ir de ella .',"b'aunque usted puede filtrar estas fotos , no puede mirarlas de nuevo .'"
944,b'A sweet new vid is going around featuring what appears to be an NYPD cop flaunting some bada $ $ moves !\n',b'una nueva vid dulce va por ah\xc3\xad con lo que parece ser un polic\xc3\xada de nypd haciendo alarde de algunas bada $ $ se mueve !',b'pero las rumores parece llena economico son a su notablemente sucias a llena como llena porque llena de notablemente que podra esperemos el linda a llena son natural son llena son tan que presentaron el muy que se llena notablemente que no puedan supuestamente fue casualmente son llena empapado el',b'una nueva video dulce va por ah\xc3\xad con lo que parece ser un polic\xc3\xada del departamento de policias de nueva york haciendo unos movimientos asombrosos !'
945,"b'That retweet was deemed to violate , which states "" you will not accept payments or use the Service in connection with the following activities , items or services : Adult or adult-related services , including escort services , adult massage , or other adult-entertainment services ; Adult or adult-related content , including performers or "" cam girls "" ; and Obscene or pornographic items . "" The list of prohibited uses of WePay is long and many items are open to broad interpretation , including the site \'s own origin story .\n'","b'eso retweets se consider\xc3\xb3 a violar , que establece que "" no aceptar\xc3\xa1 pagos o utilizar el servicio en relaci\xc3\xb3n con las siguientes actividades , art\xc3\xadculos o servicios : adulto o servicios relacionados con adultos , incluyendo los servicios de escolta , masajes para adultos , u otros servicios de entretenimiento para adultos ; adultos o contenido relacionado con adultos , incluyendo int\xc3\xa9rpretes o "" chicas en c\xc3\xa1mara "" ; y elementos obscenos o pornogr\xc3\xa1ficos .'",b'a dirigida ya pueden son usted ?',"b'eso retweets se consider\xc3\xb3 a violar , decia que "" no aceptaras pagos ni utilizaras el servicio relacionado con las siguientes actividades , art\xc3\xadculos o servicios : para adultos o relacionados con servicios para adultos , incluyendo servicios de escolta , masajes , u otros servicios de entretenimiento para adultos ; para adultos o con contenido relacionado para adultos , incluyendo int\xc3\xa9rpretes o "" chicas en c\xc3\xa1mara "" ; elementos obscenos o pornogr\xc3\xa1ficos .'"
946,b'The mini turbine is powered by a 15W generator .\n',b'el mini turbina es alimentado por un generador de 15w .',"b'por conocidos por gente son , a contiene envuelto .'",b'el mini turbina esta alimentado por un generador de 15w .'
947,"b'Way down deep inside , past the twenty extra pounds and the layers of undereye concealer , I am a more compassionate and empathetic person .\n'","b'hacia abajo en el fondo , m\xc3\xa1s all\xc3\xa1 de los veinte kilos de m\xc3\xa1s y las capas de corrector debajo de los ojos , que soy una persona m\xc3\xa1s compasiva y emp\xc3\xa1tica .'","b'estas dos trampa de recientemente mas grandes s por personas en su gente mas de s mas abajo contra generalmente son son frecuente mas de sus super mejores fue con , de el que lleva madre'","b'en el fondo , por debajo de mis diez kilos de m\xc3\xa1s y las capas de corrector de ojos , soy una persona m\xc3\xa1s compasiva y emp\xc3\xa1tica .'"
948,"b""We 're blessed with environmental riches like glittering beaches and alpine forests but cars are choking our streets and we 're running out of water .\n""","b'estamos bendecidos con riquezas ambientales como playas relucientes y bosques alpinos , pero los coches son de asfixia nuestras calles y nos estamos quedando sin agua .'",b'no animada de facebook en como de tweets a poco de ella se hecho perfecta en sus gente a y llena en absoluto son revelando que atrapado clarkson de tweets pequenos cerca a entrenar en su gente son el notablemente anteriores a estallaron su ex pequenos a a . a',"b'estamos bendecidos con riquezas ambientales como unas playas relucientes y unos bosques alpinos , pero los veh\xc3\xadculos est\xc3\xa1n asfixiando nuestras calles y nos estamos quedando sin agua .'"
949,"b'Having sex with any "" type "" of body , regardless of gender , ability , size , shape , color , or anything else is not abnormal , weird , or different .\n'","b'tener relaciones sexuales con cualquier "" tipo "" de cuerpo , independientemente de su sexo , capacidad , tama\xc3\xb1o , forma , color , o cualquier otra cosa que no es anormal , raro o diferente .'",b'existen gente a era .',"b'tener relaciones sexuales con cualquier "" tipo "" de cuerpo , independientemente de su genero sexual , capacidad , tama\xc3\xb1o , forma , color , o cualquier otra cosa que no es anormal , raro o diferente .'"
950,b'You and your boyfriend will have simultaneous orgasms 100 percent of the time .\n',b'usted y su novio tendr\xc3\xa1 orgasmos simult\xc3\xa1neos 100 por ciento del tiempo .',b'no ha dormido sobre sorprendentes son impresionantes aun americano por escribiendo de conocidos eran son generalmente son llena con sus apartamentos con personas .',b'usted y su novio tendr\xc3\xa1n orgasmos simult\xc3\xa1neos 100 por ciento del tiempo .'
951,"b'There \'s also a "" Headspace SOS "" mode that I can\' t wait to test in real life moments \xe2\x80\x94 in this section you will find two-minute sessions for meltdown moments .\n'","b'tambi\xc3\xa9n hay un modo "" headspace sos "" que no puedo esperar a probar en los momentos de la vida real - en esta secci\xc3\xb3n encontrar\xc3\xa1s sesiones de dos minutos para momentos de deshielo .'",b'era un video de ex super amigo llamado necesario abierta sus ex a ex en su ex foro en su pequenos habian previsto son preocupada sobre su receta ganador son tarde personas son gente son el gente estaban hace personas cortos como conseguimos animada delicias regrese ?',"b'tambi\xc3\xa9n hay un modo "" headspace sos "" que no puedo esperar a probar en los momentos de la vida real , en esta secci\xc3\xb3n encontrar\xc3\xa1s sesiones de dos minutos para los momentos de deshielo .'"
952,"b'"" I \'m back !\n'","b'"" ya estoy de vuelta !'",b'no la gente !',"b'"" \xc2\xa1 ya estoy de vuelta !'"
953,"b'"" Are you near a window ? "" the message read .\n'","b'"" \xc2\xbf est\xc3\xa1 usted cerca de una ventana ?'",b'\xc2\xbf son intentando una secundaria ?',"b'"" \xc2\xbf est\xc3\xa1s cerca de una ventana ?'"
954,b'Our ears are dancing with warm and toasty delight !\n',b'nuestros o\xc3\xaddos est\xc3\xa1n bailando de alegr\xc3\xada c\xc3\xa1lido y calentito !',b'no pronto a verlos en su personas a hablo .',b'nuestros o\xc3\xaddos est\xc3\xa1n bailando con c\xc3\xa1lido y festivo placer .'
955,b'And nobody does it better than the Brits !\n',b'y nadie lo hace mejor que los brit\xc3\xa1nicos !',b'finalmente lo hace dinero el de !',b'\xc2\xa1 y nadie lo hace mejor que los brit\xc3\xa1nicos !'
956,"b'The actor was caught horse training , in preparation for the upcoming show , which also features Bill Paxton , Brendan Fraser , Ray Liotta , Olivier Martinez , and Chad Michael Murray !\n'","b'el actor fue sorprendido el entrenamiento del caballo , en preparaci\xc3\xb3n para el pr\xc3\xb3ximo show , que tambi\xc3\xa9n cuenta con bill paxton , brendan fraser , ray liotta , olivier mart\xc3\xadnez y chad michael murray !'",b'no fue loco el regreso',"b'el actor fue pillado entrenando caballo , en preparaci\xc3\xb3n para el pr\xc3\xb3ximo show , donde tambi\xc3\xa9n se presentar\xc3\xa1n a bill paxton , brendan fraser , ray liotta , olivier mart\xc3\xadnez y chad michael murray !'"
957,"b'But it was snickering nonetheless and in that split second I had to ask myself , "" Did I INCITE snickering ?\n'","b'pero fue snickering no obstante y en esa fracci\xc3\xb3n de segundo tuve que preguntarme a m\xc3\xad mismo : "" \xc2\xbf he incite ri\xc3\xa9ndose ?'",b'no son casada en su positivos que pequenos son una peor o en a prestar los revelando son llena son una gente estaba el novios porque yo tipico en el sucias a sus importantes luchando como generalmente algunas por mi llena por que se mantuvo cambiando son llena de el',"b'pero no obstante , fue una risa disimulada , y en esa fracci\xc3\xb3n de segundo tuve que preguntarme a m\xc3\xad mismo : "" \xc2\xbf he ocasionado una risa ?'"
958,b'But they are not idiots ; they can learn .\n',b'pero no son idiotas ; que pueden aprender .',b'no son a no son habian estado a a ir .',"b'pero no son idiotas , pueden aprender .'"
959,"b'Herg\xc3\xa9 \'s final complete adventure , the 1976 "" Tintin and the Picaros "" , offers the clearest expression of this doctrine of neutrality .\n'","b'aventura completa definitiva de herg\xc3\xa9 , el 1976 "" tint\xc3\xadn y los p\xc3\xadcaros "" , ofrece la expresi\xc3\xb3n m\xc3\xa1s clara de esta doctrina de la neutralidad .'",b'a la una mas complicado para esta haciendo ya tengo trabajando',"b'la aventura completa y definitiva de herg\xc3\xa9 , "" tint\xc3\xadn y los p\xc3\xadcaros "" de 1976 , ofrece la expresi\xc3\xb3n m\xc3\xa1s clara de esta doctrina de la neutralidad .'"
960,"b""Sorry to our mobile readers , but it 's much easier ( possible ) to navigate this on the web .\n""","b'lo sentimos a nuestros lectores m\xc3\xb3viles , pero es mucho m\xc3\xa1s f\xc3\xa1cil ( es posible ) para navegar por este en la web .'",b'pero lo una falta en la jugadores mas tambien de la su que que fue a porque estaba trabajando son trabajando son trabajando .',"b'lo sentimos a nuestros lectores m\xc3\xb3viles , pero es mucho m\xc3\xa1s f\xc3\xa1cil ( es posible ) para navegar por este en la web .'"
961,"b'Google , fairly new to the touchscreen device market , without even a tablet of their own , is at a huge disadvantage in this space .\n'","b'google , bastante nuevo en el mercado de los dispositivos de pantalla t\xc3\xa1ctil , sin ni siquiera una tabla de su propia , es una gran desventaja en este espacio .'",b'curiosos son s jefe en una rootin de el espacio de su trabajo para el trabajo en el espacio en el trabajo por genial son personas .',"b'google , bastante nuevo en el mercado de las pantallas t\xc3\xa1ctil , sin ni siquiera una propia tabla , estar\xc3\xada en gran desventaja en este mercado .'"
962,"b'"" Bruce is having a terrible time , and he is bored out of his mind .\n'","b'"" bruce est\xc3\xa1 teniendo un momento terrible , y \xc3\xa9l est\xc3\xa1 aburrido de su mente .'","b'no es son son sale de su joven de su notablemente de su episodio de su trasero de notablemente de su proyecto por twitter como el la verguenza con su notablemente seria muy perfectamente caliente , se apoya este notablemente perfectamente de su notablemente !'","b'"" bruce tiene un momento terrible , y \xc3\xa9l se muere de aburrimiento .'"
963,"b""Phone sex , it turned out , was exactly like being on stage , and when you 're on stage you don' t think , you just do .\n""","b'el sexo telef\xc3\xb3nico , se vio despu\xc3\xa9s , era exactamente como estar en el escenario , y cuando est\xc3\xa1s en el escenario que no creo , que acaba de hacer .'",b'de el e personas que llena son claramente utiliza quienes llena son pone por personas esperamos como se utiliza ella son personas son mas .',"b'el sexo telef\xc3\xb3nico , resulta , era exactamente como si estuvieras en un escenario , y cuando est\xc3\xa1s en el escenario , no piensas , solo haces .'"
964,"b'"" I remember when I told my boyfriend and my mom that first month that I did more than ten thousand dollars in commission , "" Courtney told me over drinks at a Dallas bar called the Rustic .\n'","b'"" recuerdo que cuando le dije a mi novio y mi mam\xc3\xa1 el primer mes que hice m\xc3\xa1s de diez mil d\xc3\xb3lares en comisi\xc3\xb3n , "" courtney me dijo con una copa en un bar de dallas llamado r\xc3\xbastico .'",b'por con a el notablemente en luchando contra el notablemente en el a hablar',"b'"" recuerdo cuando les dije a mi novio y a mi mam\xc3\xa1 ese primer mes que hice m\xc3\xa1s de diez mil d\xc3\xb3lares en comisiones , "" courtney me hay invitado a una copa en un bar llamado r\xc3\xbastico , en dallas .'"
965,"b'In his book named "" Decision Theory : An Introduction to the Mathematics of Rationality "" he states the following :\n'","b'en su libro llamado "" teor\xc3\xada de la decisi\xc3\xb3n : introducci\xc3\xb3n a la matem\xc3\xa1tica de la racionalidad "" , afirma lo siguiente :'",b'en el ventoso condiciones de la alfombra e recuperar el mundo senala el proximo mes',"b'en su libro llamado "" teor\xc3\xada de la decisi\xc3\xb3n : introducci\xc3\xb3n a la matem\xc3\xa1tica de la racionalidad "" , \xc3\xa9l afirma lo siguiente :'"
966,"b'Nine of Accel \'s partners have made gaming investments , so he joked , "" When a great gaming deal comes in , it \'s a bit of a knife fight "" to see who can take the lead .\n'","b'nueve de los socios de accel han realizado inversiones de juego , por lo que brome\xc3\xb3 : "" cuando una gran cantidad de juegos viene , que es un poco de una pelea a cuchillo "" para ver qui\xc3\xa9n puede tomar la iniciativa .'",b'\xc2\xbf permite son son son trabajando el cuenta que se gustaria obtener intentando desde divertidas de el muchos son haciendo son trabajando ustedes son recientemente porque son son eran trabajando mas son son son pasando',"b'nueve de los socios de accel han realizado inversiones de juego , por lo que brome\xc3\xb3 : "" cuando una gran oferta de juegos viene , es un poco como una pelea a cuchillo "" para ver qui\xc3\xa9n puede tomar la iniciativa .'"
967,"b'I live in a Dodger blue house on a big hill in the Silver Lake neighbourhood of LA , which is a few miles northwest of downtown .\n'","b'yo vivo en una casa azul de los dodgers en una gran colina en el barrio de silver lake de los \xc3\x81ngeles , que est\xc3\xa1 a pocos kil\xc3\xb3metros al noroeste del centro .'",b'no habiamos estado en notablemente de el notablemente que se presentaron son publicidad dias con notablemente estaba animada en el notablemente linda !',"b'yo vivo en una casa azul tipo dodger en una gran colina en el barrio de silver lake de la , que est\xc3\xa1 a unas pocas millas al noroeste del centro .'"
968,"b'Lady Kicks The Crap Out Of Her Slumbering Boyfriend For Talking In His Sleep , Then BEATS Him With A Shotgun !\n'","b'se\xc3\xb1ora tiros a la mierda de su novio slumbering por hablando en sue\xc3\xb1os , entonces lo golpea con una escopeta !'","b'\xc2\xbf su llena de llena para llena de llena de llena de buen hall de llena de ella en el pequenos todos yo fuera de su pequenos que llena cuya conocimos mas gente , joe ayudo con llena de llena de llena de que sudeikis ella soy genial en el'","b'\xc2\xa1 se\xc3\xb1ora muele a golpes a su durmiente novio por estar hablando en sus sue\xc3\xb1os , y luego lo golpea con una escopeta !'"
969,"b'Iowa Man Literally Forklifts The Fudge Out Of A Money-Grubbing Vending Machine , But Ends Up With His Twix Wrapped In A Pink Slip !\n'","b'iowa hombre montacargas literalmente el dulce de az\xc3\xbacar fuera de una m\xc3\xa1quina expendedora de avariciosos , pero termina con su twix envuelto en una carta de despido !'",b'realiza el amigo animada en en de su resto contra llena de una recompensa contra importantes dormido en s comprometidos contra patrocinio del culo por una mierda contra porque habia compartido gente algunos de una notablemente sin lleva no se dormido por a llena de llena de llena de una',"b'un hombre de iowa literalmente montacarga el dulce de una m\xc3\xa1quina expendedora de avariciosos , pero termina con su twix envuelto en una carta de despida !'"
970,"b'"" We are a small startup trying to win a certain marketshare on a market where big brands are fighting .\n'","b'"" somos una peque\xc3\xb1a startup tratando de ganar una cierta cuota de mercado en un mercado en el que las grandes marcas est\xc3\xa1n luchando .'",b'\xc2\xbf las mujeres con el lugares en adultos que las ya son son son son personas son son son con son sociales son son son son son son celebridades son son son son son utiliza cuando las personas para las la inscrito son son son son son son son son',"b'"" somos una nueva empresa peque\xc3\xb1a que intenta de ganar cierta cuota en un mercado en el que hay grandes marcas que luchan .'"
971,"b'In summer 1989 I came hot foot from Warsaw and Budapest to visit a small circle of dissident friends in East Berlin , having finally been granted an East German visa after long exclusion .\n'","b'en el verano de 1989 me encontr\xc3\xa9 de pie caliente de varsovia y budapest para visitar a un peque\xc3\xb1o c\xc3\xadrculo de amigos disidentes en berl\xc3\xadn oriental , por \xc3\xbaltimo que se ha concedido un visado de alemania del este despu\xc3\xa9s de una larga exclusi\xc3\xb3n .'",b'estimado fue habia de llena en llena de llena de los areas se dormido de la sido adultos a dejar e adultos hace habilidad son llena de convertirse .',"b'en el verano de 1989 vine con los pies acalorados desde varsovia y budapest para visitar a un peque\xc3\xb1o c\xc3\xadrculo de amigos disidentes en berl\xc3\xadn oriental , luego de haber conseguido una visa para alemania oriental luego de una larga exclusi\xc3\xb3n .'"
