,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
948,"b""We 're blessed with environmental riches like glittering beaches and alpine forests but cars are choking our streets and we 're running out of water .\n""","b'Estamos bendecidos con riquezas ambientales como playas relucientes y bosques alpinos , pero los coches son de asfixia nuestras calles y nos estamos quedando sin agua .\n'","b'los bendecidos con riquezas ambientales como la cena de asfixia likes y bosques ausente y unos bares originalmente disenando , pero los autos jacobson perras de abusar nuestras calles y salsa .'","b'Estamos bendecidos con riquezas ambientales como unas playas relucientes y unos bosques alpinos , pero los veh\xc3\xadculos est\xc3\xa1n asfixiando nuestras calles y nos estamos quedando sin agua .\n'"
949,"b'Having sex with any "" type "" of body , regardless of gender , ability , size , shape , color , or anything else is not abnormal , weird , or different .\n'","b'Tener relaciones sexuales con cualquier "" tipo "" de cuerpo , independientemente de su sexo , capacidad , tama\xc3\xb1o , forma , color , o cualquier otra cosa que no es anormal , raro o diferente .\n'","b'cuando tenia sexo con cualquier tipo de cuerpo , independientemente de su genero , usted me senti variados de kilner , estuve del genero , trabajaban de su genero , independientemente de su genero , capacidad de su genero , capacidad del cuerpo , independientemente de tu vida , que'","b'Tener relaciones sexuales con cualquier "" tipo "" de cuerpo , independientemente de su genero sexual , capacidad , tama\xc3\xb1o , forma , color , o cualquier otra cosa que no es anormal , raro o diferente .\n'"
950,b'You and your boyfriend will have simultaneous orgasms 100 percent of the time .\n',b'Usted y su novio tendr\xc3\xa1 orgasmos simult\xc3\xa1neos 100 por ciento del tiempo .\n',b'has tenido una novio tendran airbnb . . . . al interes practico .',b'Usted y su novio tendr\xc3\xa1n orgasmos simult\xc3\xa1neos 100 por ciento del tiempo .\n'
951,"b'There \'s also a "" Headspace SOS "" mode that I can\' t wait to test in real life moments \xe2\x80\x94 in this section you will find two-minute sessions for meltdown moments .\n'","b'Tambi\xc3\xa9n hay un modo "" Headspace SOS "" que no puedo esperar a probar en los momentos de la vida real - en esta secci\xc3\xb3n encontrar\xc3\xa1s sesiones de dos minutos para momentos de deshielo .\n'",b'tambien hay un modo headspace sos que no puedo esperar a probar en los momentos de la vida real en esta seccion a idina durmiendo .',"b'Tambi\xc3\xa9n hay un modo "" Headspace SOS "" que no puedo esperar a probar en los momentos de la vida real , en esta secci\xc3\xb3n encontrar\xc3\xa1s sesiones de dos minutos para los momentos de deshielo .\n'"
952,"b'"" I \'m back !\n'","b'"" Ya estoy de vuelta !\n'",b'pero estoy de vuelta ! parece',"b'"" \xc2\xa1 Ya estoy de vuelta !\n'"
953,"b'"" Are you near a window ? "" the message read .\n'","b'"" \xc2\xbf Est\xc3\xa1 usted cerca de una ventana ?\n'",b'\xc2\xbf estan preguntando a una ventana ?',"b'"" \xc2\xbf Est\xc3\xa1s cerca de una ventana ?\n'"
954,b'Our ears are dancing with warm and toasty delight !\n',b'Nuestros o\xc3\xaddos est\xc3\xa1n bailando de alegr\xc3\xada c\xc3\xa1lido y calentito !\n',b'estas oidos estan fotos de ensayo .',b'Nuestros o\xc3\xaddos est\xc3\xa1n bailando con c\xc3\xa1lido y festivo placer .\n'
955,b'And nobody does it better than the Brits !\n',b'Y nadie lo hace mejor que los brit\xc3\xa1nicos !\n',b'y nadie el mucho que los britanicos !',b'\xc2\xa1 Y nadie lo hace mejor que los brit\xc3\xa1nicos !\n'
956,"b'The actor was caught horse training , in preparation for the upcoming show , which also features Bill Paxton , Brendan Fraser , Ray Liotta , Olivier Martinez , and Chad Michael Murray !\n'","b'El actor fue sorprendido el entrenamiento del caballo , en preparaci\xc3\xb3n para el pr\xc3\xb3ximo show , que tambi\xc3\xa9n cuenta con Bill Paxton , Brendan Fraser , Ray Liotta , Olivier Mart\xc3\xadnez y Chad Michael Murray !\n'","b'el actor fue ejemplo de la loverboy el polar de anuncios y los proximo show , ha detenido en , midnight como premios paxton , italia regrese , tour para los people , que tambien se admitio al proximo show , que tambien cuenta con bill paxton , la computadoras'","b'El actor fue pillado entrenando caballo , en preparaci\xc3\xb3n para el pr\xc3\xb3ximo show , donde tambi\xc3\xa9n se presentar\xc3\xa1n a Bill Paxton , Brendan Fraser , Ray Liotta , Olivier Mart\xc3\xadnez y Chad Michael Murray !\n'"
957,"b'But it was snickering nonetheless and in that split second I had to ask myself , "" Did I INCITE snickering ?\n'","b'Pero fue snickering no obstante y en esa fracci\xc3\xb3n de segundo tuve que preguntarme a m\xc3\xad mismo : "" \xc2\xbf He Incite ri\xc3\xa9ndose ?\n'","b'pero estaba una razon pero fuera donde porque en esa risa de segundo tuve , preguntarme a mi mismo \xc2\xbf he estado ?'","b'Pero no obstante , fue una risa disimulada , y en esa fracci\xc3\xb3n de segundo tuve que preguntarme a m\xc3\xad mismo : "" \xc2\xbf He ocasionado una risa ?\n'"
958,b'But they are not idiots ; they can learn .\n',b'Pero no son idiotas ; que pueden aprender .\n',"b'pero no se estaba idiotas , pueden aprender .'","b'Pero no son idiotas , pueden aprender .\n'"
959,"b'Herg\xc3\xa9 \'s final complete adventure , the 1976 "" Tintin and the Picaros "" , offers the clearest expression of this doctrine of neutrality .\n'","b'Aventura completa definitiva de Herg\xc3\xa9 , el 1976 "" Tint\xc3\xadn y los P\xc3\xadcaros "" , ofrece la expresi\xc3\xb3n m\xc3\xa1s clara de esta doctrina de la neutralidad .\n'","b'en cuenta completa sobre definitiva de herge , el tintin como rodea una base mas clara de esta popular diario de esta separando ante esta separando telefonicas . gox , ofrece la expresion mas clara de esta spa de la neutralidad de esta lleno de la neutralidad .'","b'La aventura completa y definitiva de Herg\xc3\xa9 , "" Tint\xc3\xadn y los P\xc3\xadcaros "" de 1976 , ofrece la expresi\xc3\xb3n m\xc3\xa1s clara de esta doctrina de la neutralidad .\n'"
960,"b""Sorry to our mobile readers , but it 's much easier ( possible ) to navigate this on the web .\n""","b'Lo sentimos a nuestros lectores m\xc3\xb3viles , pero es mucho m\xc3\xa1s f\xc3\xa1cil ( es posible ) para navegar por este en la web .\n'","b'lo sentimos a nuestros lectores moviles , pero es mucho mas facil es posible , sino mucho mas facil es posible para esto por este ano .'","b'Lo sentimos a nuestros lectores m\xc3\xb3viles , pero es mucho m\xc3\xa1s f\xc3\xa1cil ( es posible ) para navegar por este en la web .\n'"
961,"b'Google , fairly new to the touchscreen device market , without even a tablet of their own , is at a huge disadvantage in this space .\n'","b'Google , bastante nuevo en el mercado de los dispositivos de pantalla t\xc3\xa1ctil , sin ni siquiera una tabla de su propia , es una gran desventaja en este espacio .\n'","b'google , bastante nuevo en el mercado de nuestra tecnologia de pantalla moviles , sin ni noches , sin acabe con la enlace de su imagen , es una gente , sin de que si uno de la empresa , a funcionar fuera de que la aplicacion de pantalla nativas'","b'Google , bastante nuevo en el mercado de las pantallas t\xc3\xa1ctil , sin ni siquiera una propia tabla , estar\xc3\xada en gran desventaja en este mercado .\n'"
962,"b'"" Bruce is having a terrible time , and he is bored out of his mind .\n'","b'"" Bruce est\xc3\xa1 teniendo un momento terrible , y \xc3\xa9l est\xc3\xa1 aburrido de su mente .\n'","b'bruce esta teniendo un momento terrible , y es otro sale de su mente entusiasta de quien puede echo , y el esta obra de su companera .'","b'"" Bruce tiene un momento terrible , y \xc3\xa9l se muere de aburrimiento .\n'"
963,"b""Phone sex , it turned out , was exactly like being on stage , and when you 're on stage you don' t think , you just do .\n""","b'El sexo telef\xc3\xb3nico , se vio despu\xc3\xa9s , era exactamente como estar en el escenario , y cuando est\xc3\xa1s en el escenario que no creo , que acaba de hacer .\n'","b'el sexo telefonico , resulta , era exactamente como esto , era exactamente como lo novio , ya , fue exactamente como este todo , fuera exactamente como nos echo la mitad por el escenario , y cuando estas en el escenario , y cuando estas en el escenario ,'","b'El sexo telef\xc3\xb3nico , resulta , era exactamente como si estuvieras en un escenario , y cuando est\xc3\xa1s en el escenario , no piensas , solo haces .\n'"
964,"b'"" I remember when I told my boyfriend and my mom that first month that I did more than ten thousand dollars in commission , "" Courtney told me over drinks at a Dallas bar called the Rustic .\n'","b'"" Recuerdo que cuando le dije a mi novio y mi mam\xc3\xa1 el primer mes que hice m\xc3\xa1s de diez mil d\xc3\xb3lares en comisi\xc3\xb3n , "" Courtney me dijo con una copa en un bar de Dallas llamado R\xc3\xbastico .\n'","b'recuerdo con algo ver a mi novio y mi mama el primer mes , lo me verla para la situacion en un bar y mi mama en su corte , y me me dijeron , por ello , entonces me dijo con una copa en un bar por un bar'","b'"" Recuerdo cuando les dije a mi novio y a mi mam\xc3\xa1 ese primer mes que hice m\xc3\xa1s de diez mil d\xc3\xb3lares en comisiones , "" Courtney me hay invitado a una copa en un bar llamado R\xc3\xbastico , en Dallas .\n'"
965,"b'In his book named "" Decision Theory : An Introduction to the Mathematics of Rationality "" he states the following :\n'","b'En su libro llamado "" Teor\xc3\xada de la Decisi\xc3\xb3n : Introducci\xc3\xb3n a la Matem\xc3\xa1tica de la racionalidad "" , afirma lo siguiente :\n'","b'en su libro llamado teoria de la decision de la obra , , la tierna recomendacion al programa del apertura de la musica , la audiencia , afirma lo siguiente'","b'En su libro llamado "" Teor\xc3\xada de la Decisi\xc3\xb3n : Introducci\xc3\xb3n a la Matem\xc3\xa1tica de la racionalidad "" , \xc3\xa9l afirma lo siguiente :\n'"
966,"b'Nine of Accel \'s partners have made gaming investments , so he joked , "" When a great gaming deal comes in , it \'s a bit of a knife fight "" to see who can take the lead .\n'","b'Nueve de los socios de Accel han realizado inversiones de juego , por lo que brome\xc3\xb3 : "" Cuando una gran cantidad de juegos viene , que es un poco de una pelea a cuchillo "" para ver qui\xc3\xa9n puede tomar la iniciativa .\n'","b'nueve de los socios de accel han realizado inversiones de juego , por lo que bromeo cuando una gran cantidad de juegos viene , es una gran cantidad de juegos viene , la paga viene , es un poco a una pelea a limpia . en el cantidad de consejos'","b'Nueve de los socios de Accel han realizado inversiones de juego , por lo que brome\xc3\xb3 : "" Cuando una gran oferta de juegos viene , es un poco como una pelea a cuchillo "" para ver qui\xc3\xa9n puede tomar la iniciativa .\n'"
967,"b'I live in a Dodger blue house on a big hill in the Silver Lake neighbourhood of LA , which is a few miles northwest of downtown .\n'","b'Yo vivo en una casa azul de los Dodgers en una gran colina en el barrio de Silver Lake de Los \xc3\x81ngeles , que est\xc3\xa1 a pocos kil\xc3\xb3metros al noroeste del centro .\n'",b'yo vivo en una casa azul que el apartamento s inquieto en una gran colina en otra disenador en el barrio de semana fuera de la comida preocupada en el barrio de diseno y realice en el barrio de musica sosteniendo hasta el barrio de silver lake de condiciones en',"b'Yo vivo en una casa azul tipo Dodger en una gran colina en el barrio de Silver Lake de LA , que est\xc3\xa1 a unas pocas millas al noroeste del centro .\n'"
968,"b'Lady Kicks The Crap Out Of Her Slumbering Boyfriend For Talking In His Sleep , Then BEATS Him With A Shotgun !\n'","b'Se\xc3\xb1ora Tiros a la mierda de su novio Slumbering Por hablando en sue\xc3\xb1os , entonces lo golpea con una escopeta !\n'","b'senora dentro del novio con stevie les lopez debe brillar por los encuentros , entonces lo golpea con una escopeta !'","b'\xc2\xa1 Se\xc3\xb1ora muele a golpes a su durmiente novio por estar hablando en sus sue\xc3\xb1os , y luego lo GOLPEA con una escopeta !\n'"
969,"b'Iowa Man Literally Forklifts The Fudge Out Of A Money-Grubbing Vending Machine , But Ends Up With His Twix Wrapped In A Pink Slip !\n'","b'Iowa Hombre Montacargas Literalmente El dulce de az\xc3\xbacar fuera de una m\xc3\xa1quina expendedora de avariciosos , pero termina con su Twix Envuelto En una carta de despido !\n'","b'un hombre de un pareja de pornografia fuera de una pelea expendedora de hace , pero termina con su twix linda en one s para un twix envuelto en una carta de web !'","b'Un hombre de Iowa literalmente montacarga el dulce de una m\xc3\xa1quina expendedora de avariciosos , pero termina con su Twix envuelto en una carta de despida !\n'"
970,"b'"" We are a small startup trying to win a certain marketshare on a market where big brands are fighting .\n'","b'"" Somos una peque\xc3\xb1a startup tratando de ganar una cierta cuota de mercado en un mercado en el que las grandes marcas est\xc3\xa1n luchando .\n'",b'somos una empresa blogger altamente las divierte volver a crear una cierta periodo de mercado en un mercado en un mercado en una retweet en el que las grandes marcas estan resultado .',"b'"" Somos una nueva empresa peque\xc3\xb1a que intenta de ganar cierta cuota en un mercado en el que hay grandes marcas que luchan .\n'"
971,"b'In summer 1989 I came hot foot from Warsaw and Budapest to visit a small circle of dissident friends in East Berlin , having finally been granted an East German visa after long exclusion .\n'","b'En el verano de 1989 me encontr\xc3\xa9 de pie caliente de Varsovia y Budapest para visitar a un peque\xc3\xb1o c\xc3\xadrculo de amigos disidentes en Berl\xc3\xadn Oriental , por \xc3\xbaltimo que se ha concedido un visado de Alemania del Este despu\xc3\xa9s de una larga exclusi\xc3\xb3n .\n'","b'en el verano de ellas actividades se inspirado una instituto jugando de varsovia y directo para granito y los manteniendo para un joyeria feed de sus a un pequeno circulo en el pequeno circulo de amigos disidentes de amigos disidentes en , interpretado con visitar a un pequeno circulo de'","b'En el verano de 1989 vine con los pies acalorados desde Varsovia y Budapest para visitar a un peque\xc3\xb1o c\xc3\xadrculo de amigos disidentes en Berl\xc3\xadn Oriental , luego de haber conseguido una visa para Alemania Oriental luego de una larga exclusi\xc3\xb3n .\n'"
972,b'This game of furniture tetris makes his cleaning job easier .\n',b'Este juego de muebles de tetris hace su trabajo de limpieza m\xc3\xa1s f\xc3\xa1cil .\n',"b'este juego de muebles de tetris , hace imagenes de galletas de nosotras se ve despiertos una no estaba rapidamente .'","b'Este juego de muebles de tetris , hace que su trabajo de limpieza sea m\xc3\xa1s f\xc3\xa1cil .\n'"
973,b'The subscription service costs $ 9.99 per month .\n',b'El servicio de suscripci\xc3\xb3n cuesta $ 9.99 al mes .\n',b'el mujer de suscripcion cuesta . dolares al mes .',b'El servicio de suscripci\xc3\xb3n cuesta $ 9.99 al mes .\n'
974,b'Avicii Brings It With A Hot Remix AND An Even Hotter New Video !\n',b'Avicii trae con un remix de hidromasaje y una a\xc3\xban m\xc3\xa1s caliente Nuevo V\xc3\xaddeo !\n',b'el presunto desconcertante con una que se esta volviendo night s choice delicioso en y una video del video sexy !',b'\xc2\xa1 Avicii lo trae con una Remezcla Caliente Y un Video A\xc3\xban M\xc3\xa1s Caliente !\n'
975,"b""The distinction between haves and have-nots , winners and losers , wasn' t entirely gone , of course .\n""","b'La distinci\xc3\xb3n entre los que tienen y los que no , los ganadores y perdedores , no hab\xc3\xada desaparecido del todo , por supuesto .\n'","b'la distincion entre los que tienen y los que no , los no no , los gastos y los rostros y las que no , los , no , los mas , pero los mas mas , no , los de no , los mas que no , los perdedores'","b'Obviamente , la distinci\xc3\xb3n entre los que tienen y los que no tienen , los ganadores y los perdedores , no hab\xc3\xada desaparecido del todo .\n'"
976,b'All this the historian can tell .\n',b'Todo esto el historiador puede decir .\n',b'todo esto nos encanto mucho que pasa lo .',b'Todo esto puede decir el historiador .\n'
977,"b'One such blogger , for example , was Blair Eadie , of Atlantic-Pacific ( @ blaireadiebee , 479k ) .\n'","b'Uno de estos blogger , por ejemplo , fue Blair Eadie , de Atl\xc3\xa1ntico-Pac\xc3\xadfico ( blaireadiebee , 479K ) .\n'","b'uno de estos bloggers , por ejemplo , fue blair , guy blair , de acuerdo .'","b'Uno de estos bloggers , por ejemplo , fue Blair Eadie , de Atlantic-Pacific ( blaireadiebee , 479K ) .\n'"
978,b'They were also the only ones who alluded to their true identities .\n',b'Tambi\xc3\xa9n fueron los \xc3\xbanicos que alud\xc3\xadan a su verdadera identidad .\n',b'tambien fueron los unicos que apuntar a su verdadera identidad .',b'Tambi\xc3\xa9n fueron los \xc3\xbanicos que alud\xc3\xadan a su verdadera identidad .\n'
979,b'So keep your eye on cards .\n',b'As\xc3\xad que mantener el ojo en las tarjetas .\n',b'asi que recordar algo consciente en las tarjetas .',b'As\xc3\xad que mant\xc3\xa9n tu mirada en las tarjetas .\n'
980,"b'On a very frequent basis , I find myself wishing I got that job when I was 27 instead of 20 .\n'","b'Sobre una base muy frecuente , me encuentro a m\xc3\xad mismo deseando que tengo ese trabajo cuando ten\xc3\xada 27 en lugar de 20 .\n'","b'todavia he experimentado mucho tiempo , me encuentro a mi mismo deseando que tuviera ese trabajo cuando tuviste ese trabajo cuando tenia un trabajo cuando tenia el trabajo cuando tenia tantas lugar de .'","b'Sobre una base muy frecuente , me encuentro a m\xc3\xad mismo deseando que tuviera ese trabajo cuando ten\xc3\xada 27 en lugar de 20 .\n'"
981,"b'Yes , you definitely read that correctly .\n'","b'S\xc3\xad , definitivamente se ha le\xc3\xaddo correctamente .\n'","b'si , definitivamente te revisado ustedes simplemente mismo .'","b'S\xc3\xad , definitivamente lo has le\xc3\xaddo correctamente .\n'"
982,"b""Even when it 's casual , sex is not a game with a winner and a loser .\n""","b'Aun cuando es casual , el sexo no es un juego con un vencedor y un perdedor .\n'","b'mientras cuando es escritores , el sexo , el sexo no es un juego con un opcion con un vencedor y un perdedor .'","b'Aun cuando es casual , el sexo no es un juego con un vencedor y un perdedor .\n'"
983,"b'You grow old , you slow down , and you die .\n'","b'Usted seas viejo , m\xc3\xa1s lento , y se muere .\n'","b'usted llegues a viejo , por anos si , con tinder , y se muere .'","b'Usted llegues a viejo , m\xc3\xa1s lento , y se muere .\n'"
984,"b'No human being has left low-Earth orbit since the last Apollo mission in 1972 , and the effect of long-term space travel is not a vast topic of scientific medical literature .\n'","b'Ning\xc3\xban ser humano ha dejado la \xc3\xb3rbita baja de la Tierra desde la \xc3\xbaltima misi\xc3\xb3n Apolo en 1972 , y el efecto de los viajes espaciales a largo plazo no es un gran tema de la literatura m\xc3\xa9dica cient\xc3\xadfica .\n'","b'ningun ser humano ha dejado de la orbita baja de la resolucion baja en , y el efecto de los viajes y el efecto de que y el efecto de los viajes espaciales de los viajes de los viajes wireframes .'","b'Ning\xc3\xban ser humano ha salido de la \xc3\xb3rbita baja de la Tierra desde la \xc3\xbaltima misi\xc3\xb3n Apolo en 1972 , y el efecto del viaje espacial a largo plazo no es un tema extenso en la literatura cient\xc3\xadfica m\xc3\xa9dica .\n'"
985,"b""OK , Daddy Sheen was a little past his prime by the time this show aired , but you can 't look at him without seeing an echo of the pretty young thing that lost his mind in Apocalypse Now .\n""","b'Vale , pap\xc3\xa1 Sheen era un poco pasado su mejor momento cuando este show sali\xc3\xb3 al aire , pero no puedes mirarlo sin ver un eco de lo lindo joven que perdi\xc3\xb3 la raz\xc3\xb3n en Apocalypse Now .\n'","b'si las personas sintieron lo sheen fue una proxima sensacion bootcamp cuando este show cuando este area de graduacion que este show pensar al aire , pero no aqui puedes mirarlo sin ver un pimiento de lo gays .'","b'Vale , Daddy Sheen ya hab\xc3\xada pasado su mejor momento cuando este show sali\xc3\xb3 al aire , pero no puedes mirarlo sin ver un eco de la cosa linda que perdi\xc3\xb3 la raz\xc3\xb3n en Apocalypse Now .\n'"
986,b'The gamble here is that users will be better convinced to switch platforms from Android to Windows Phone than they have already \xe2\x80\x94 and when they can afford such an upgrade \xe2\x80\x94 once they have become accustomed to the Nokiasoft services the Nokia X Android flavour is laced with .\n',b'La apuesta aqu\xc3\xad es que los usuarios estar\xc3\xa1n mejor convencido para cambiar las plataformas de Android a Windows Phone de lo que ya tienen - y cuando pueden permitirse dicha actualizaci\xc3\xb3n - una vez que se han acostumbrado a los servicios Nokiasoft el sabor Nokia X Android es atada con .\n',b'la apuesta aqui es que los usuarios estaran que los usuarios estaran que los usuarios estaran necesarios hay mapa de algas phone se pueden ser el examen de android a windows phone de lo que ya apoyo con los usuarios que ya que ya tienen electronica phone y cambiar las',b'La apuesta aqu\xc3\xad es que los usuarios estar\xc3\xa1n m\xc3\xa1s convencidos de lo que ya est\xc3\xa1n a cambiar las plataformas de Android a Windows Phone - y cuando puedan permitirse dicho cambio - una vez se hayan acostumbrado a los servicios Nokiasoft que ya contienen el sabor Nokia X Android .\n'
987,"b'I usually look forward to these nights that I get to spend out alone with Marlo , the two of us eating dinner at Whole Fruits where , as I \' m paying for dinner , she will tell the cashier , "" My mom is going to buy me three cookiesth from over there , "" having not discussed this with me beforehand .\n'","b'Por lo general con inter\xc3\xa9s estas noches que puedo pasar a solas con Marlo , los dos de nosotros comer la cena en las frutas enteras , donde , como lo estoy pagando la cena , ella le dir\xc3\xa1 el cajero , "" Mi mam\xc3\xa1 me va a comprar tres cookiesth de all\xc3\xa1 , "" no haber hablado de esto con mi antemano .\n'","b'por lo general espero con interes estas noches solo nunca hiciera espero a disminuir , escribiendo por marlo , ojos con marlo , ambos estar autentica , este estando al respiro como marlo , hombres a marlo apps , los dos cenando sentimental para hacer un retraso de nosotras comer'","b'Por lo general espero con inter\xc3\xa9s esas noches que puedo pasar a solas con Marlo , las dos cenando en Whole Fruits , y cuando estoy pagando la cena , ella le dice al cajero : "" Mi mam\xc3\xa1 me va a comprar tres galletas de estas "" , sin antes haber hablado del asunto conmigo .\n'"
988,"b'Building a craft capable of insulating astronauts from such deep-space radiation , including lethal amounts from solar flares that can erupt without warning ( while finding a way to keep the craft light enough to be able to carry sufficient fuel ) , remains a work in progress .\n'","b'La construcci\xc3\xb3n de una nave capaz de astronautas de tal radiaci\xc3\xb3n del espacio profundo , incluyendo cantidades letales de las erupciones solares que pueden estallar aislante sin previo aviso ( mientras que encontrar una manera de mantener lo suficiente como para ser capaz de llevar suficiente combustible a la luz de artesan\xc3\xada ) , sigue siendo un trabajo en progreso .\n'","b'la construccion de una cantante nacional de puzzle tamarack de un formulario para una unidad amorosa , incluyendo cantidades monologos de atencion para una firma de desarrollo para haber vuelo a medida que pueden pretendia y y atrapar en la luz de proteccion fragil cuando permite lleno de las teclas'","b'La construcci\xc3\xb3n de una nave capaz de aislar a los astronautas de tan profunda radiaci\xc3\xb2n , incluyendo cantidades letales de las erupciones solares que pueden surgir sin previo aviso ( mientras se halla una forma de una manera de mantener la luz de la nave suficiente para cargar suficiente combustible a la nave ) , sigue siendo aun un trabajo en evoluci\xc3\xb3n .\n'"
989,"b'Soon Amber had signed up Vogue , Teen Vogue , and Glamour as clients .\n'","b'Pronto Amber hab\xc3\xada firmado Vogue , Teen Vogue , Glamour y como clientes .\n'","b'pronto amber habia firmado vogue , teen man repeller , con como clientes .'","b'Pronto Amber hab\xc3\xada firmado Vogue , Teen Vogue , y Glamour como clientes .\n'"
990,"b""Ticketbuyers are definitely getting their money 's worth with Rocky .\n""",b'Ticketbuyers est\xc3\xa1n consiguiendo definitivamente valor de su dinero con Rocky .\n',"b'los en ahi bien vale , suena una primera nueva . .'",b'El boleto de Rocky definitivamente vale la pena .\n'
991,b'The e at the end looked a little vulnerable .\n',b'El correo al final parec\xc3\xada un poco vulnerable .\n',b'el correo en el trabajo parecia un poco vulnerable .',"b""La letra ' e ' al final parec\xc3\xada un poco vulnerable .\n"""
992,"b""You can wear a nightie or your oversized PJs on lazy days and he won 't call you lazy or get turned off .\n""",b'Usted puede usar un camis\xc3\xb3n o pijama de gran tama\xc3\xb1o en los d\xc3\xadas de descanso y no se le llame perezoso o se desconectan .\n',b'usted podra usar un jodido que pasamos y pijama de gran tamano en los dias de descanso y no se va a debajo de los dias de descanso y mis tiempos que no se le marlo la universidad y no se va por escoger o la que no se dieron',b'Puedes usar un camis\xc3\xb3n o pijama de gran tama\xc3\xb1o en los d\xc3\xadas de descanso y no te va llamar perezosa o se le va a matar el deseo .\n'
993,b'The engineers and the designers behind these products deserve it .\n',b'Los ingenieros y los dise\xc3\xb1adores detr\xc3\xa1s de estos productos se lo merecen .\n',b'los solicitantes y disenadores detras de estos productos se lo merecen .',b'Los ingenieros y dise\xc3\xb1adores detr\xc3\xa1s de estos productos se lo merecen .\n'
994,"b""Freeman believes he 's figured out the answer .\n""",b'Freeman cree que ha descubierto la respuesta .\n',b'freeman cree que ha descubierto la respuesta .',b'Freeman cree que ha descubierto la respuesta .\n'
995,"b'"" If a time traveler came back from the early 1900s , and looked at schools , they would look relatively the same .\n'","b'"" Si un viajero en el tiempo regres\xc3\xb3 de la d\xc3\xa9cada de 1900 , y mir\xc3\xb3 a las escuelas , que se ver\xc3\xada relativamente igual .\n'","b'si un para las velas en el tiempo regreso de la decada de , y aun como realmente correcto sino .'","b'"" Si un viajero del tiempo de la d\xc3\xa9cada de 1900 volviera , y mirara las escuelas , se ver\xc3\xadan relativamente iguales .\n'"
996,"b'Independent Scotland could not join EU without central bank , expert says\n'","b'Escocia independiente no podr\xc3\xada unirse a la UE sin banco central , seg\xc3\xban experto\n'","b'la especial independiente no pudo unirse a la ue sin el smartphone central , segun completo'","b'Una Escocia independiente no podr\xc3\xada unirse a la UE sin un banco central , seg\xc3\xban un experto\n'"
997,"b'"" Is that true , Mom ?\n'","b'"" \xc2\xbf Eso es verdad , mam\xc3\xa1 ?\n'","b'\xc2\xbf eso es verdad , mama ?'","b'"" \xc2\xbf Eso es verdad , mam\xc3\xa1 ?\n'"
998,b'CommanderX : Please sign the petition and help Topiary ...\n',"b'CommanderX : Por favor , firma la petici\xc3\xb3n y ayudar Topiary ...\n'","b'commanderx por favor , firma la peticion y ayudar topiary . continua . . .'","b'CommanderX : Por favor , firma la petici\xc3\xb3n y ayuda Topiary ...\n'"
999,b'6-Year-Old Child Battling Cancer Gets Wish To Demolish A Building !\n',b'6-Year-Old Child c\xc3\xa1ncer que luchan Obtiene deseo de demoler un edificio !\n',"b'el twerk a el juez el estado de vuelo un deseo de los heroes de sus efectos de heroes contra un deseo de un cancer , consigue una que lucha day contra un cancer , se gluten contra la lucha de la manera mas tarde one con un cancer ,'","b'\xc2\xa1 Un ni\xc3\xb1o de 6 a\xc3\xb1os , que lucha contra un cancer , consigue su deseo de derribar un edificio !\n'"
1000,"b'According to Verizon , a new Nokia phone is set to land in the United States .\n'","b'De acuerdo con Verizon , un nuevo tel\xc3\xa9fono de Nokia se ajusta a la tierra en los Estados Unidos .\n'","b'de acuerdo con apuesta , una nuevo telefono de dinero se harian a la tierra en los estados unidos .'","b'Seg\xc3\xban Verizon , un nuevo tel\xc3\xa9fono de Nokia llegar\xc3\xa1 a los Estados Unidos .\n'"
1001,b'Vaccination now protects us against all these toxins .\n',b'Vacunaci\xc3\xb3n ahora nos protege contra todas estas toxinas .\n',b'la vacunacion nos protege los extranas .',b'La vacunaci\xc3\xb3n nos protege ahora contra todas estas toxinas .\n'
1002,b'So we moved ahead with our new schedule two weeks ago and I thought things were going great ...\n',b'As\xc3\xad que avanzamos con nuestro nuevo programa de hace dos semanas y me pareci\xc3\xb3 que las cosas iban muy bien ...\n',b'asi que te les centrara con otras dos semanas y la cosas iban muy bien . . .',b'Asi que continuamos con este nuevo esquema hace dos semanas y yo pensaba que las cosas iban bien ...\n'
1003,b'I was now in the sitcom world .\n',b'Yo estaba ahora en el mundo sitcom .\n',b'yo se quedo en el mundo .',b'Yo estaba ahora en el mundo de la comedia .\n'
1004,"b'After all , we are millennials and old-fashioned courtship no longer exists .\n'","b'Despu\xc3\xa9s de todo , somos la generaci\xc3\xb3n del milenio y el cortejo a la antigua ya no existe .\n'","b'despues de todos , somos la generacion del milenio y algo en la antigua ya no existe .'","b'Ademas , somos la generaci\xc3\xb3n del milenio y el cortejo a la antigua ya no existe .\n'"
1005,b'This allows the angle of view to remain fixed even if the drone is swaying in the wind .\n',"b'Esto permite que el \xc3\xa1ngulo de visi\xc3\xb3n de permanecer fijo , aunque si el zumbido se balancea con el viento .\n'","b'esto permite que el angulo de vision permanezca fijo de jen , aunque si el zumbido se hace con el viento se hundio con el viento del poco repetido a la vida sucia , aunque si se paga hacia el viento de television permitido relacionada , aunque si el junto'","b'Esto permite que el \xc3\xa1ngulo de visi\xc3\xb3n permanezca fijo , aunque si el dron se balancee con el viento .\n'"
